TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
org.apache.spark.ui.PageData,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,85,0.3,2,30,96,121146,1650580599816,1.0,1111111111111111111,0.8837209302325582,0011111111111111111111111111111111101010111,1.0,1,1,1,0,0,0.9803921568627451,111111111111111111111111111111111111111111111101111,0.7142857142857143,1110101110111111111101011101111010111001001011110,1.0,1111111111111111,1.0,1111111111111111,0.813953488372093,1111011111111100111111101110101111111111010
